request_id,timestamp,customer_id,api_key,source_ip,model_id,provider,channel_id,input_tokens,output_tokens,total_tokens,first_token_latency_ms,latency_ms,status_code,error_code,estimated_cost,data_origin,cost_origin,safety_hit
req_002833,2026-07-07 04:43:41,C003,key_c003_3,10.175.227.163,DeepSeek-V4,DeepSeek,app,194,137,331,537,1592,200,,0.000397,synthetic_calibrated,synthetic_assumption,False
req_004150,2026-07-07 04:44:57,C005,key_c005_1,10.48.10.13,DeepSeek-V4,DeepSeek,app,1005,247,1252,662,2180,200,,0.001502,synthetic_calibrated,synthetic_assumption,False
req_004156,2026-07-07 04:44:58,C002,key_c002_3,10.25.82.246,DeepSeek-V4,DeepSeek,api,564,380,944,260,1335,200,,0.001133,synthetic_calibrated,synthetic_assumption,False
req_006947,2026-07-07 04:45:32,C001,key_c001_3,10.145.221.10,DeepSeek-V4,DeepSeek,api,240,203,443,590,2122,200,,0.000532,synthetic_calibrated,synthetic_assumption,False
req_006839,2026-07-07 04:45:56,C007,key_c007_2,10.211.110.17,Qwen3.6-35B-A3B,Qwen,app,288,324,612,520,1635,200,,0.000979,synthetic_calibrated,synthetic_assumption,False
req_008183,2026-07-07 04:46:21,C002,key_c002_2,10.213.9.242,DeepSeek-V4,DeepSeek,api,550,268,818,326,1746,200,,0.000982,synthetic_calibrated,synthetic_assumption,False
req_001372,2026-07-07 04:46:30,C002,key_c002_2,10.103.177.241,DeepSeek-V4,DeepSeek,api,358,279,637,456,1286,200,,0.000764,synthetic_calibrated,synthetic_assumption,False
req_000723,2026-07-07 04:46:34,C001,key_c001_1,10.106.99.48,DeepSeek-V4,DeepSeek,app,295,68,363,490,2007,200,,0.000436,synthetic_calibrated,synthetic_assumption,False
req_009964,2026-07-07 04:48:53,C003,key_c003_3,10.18.204.169,DeepSeek-V4,DeepSeek,api,434,204,638,641,1488,200,,0.000766,synthetic_calibrated,synthetic_assumption,False
req_009875,2026-07-07 04:49:19,C009,key_c009_2,10.183.225.166,DeepSeek-V4,DeepSeek,app,301,92,393,292,1482,200,,0.000472,synthetic_calibrated,synthetic_assumption,False
req_003030,2026-07-07 04:49:30,C002,key_c002_2,10.174.191.100,DeepSeek-V4,DeepSeek,api,1190,400,1590,474,1462,200,,0.001908,synthetic_calibrated,synthetic_assumption,False
req_000271,2026-07-07 04:49:37,C003,key_c003_3,10.232.230.94,DeepSeek-V4,DeepSeek,app,262,24,286,438,1414,200,,0.000343,synthetic_calibrated,synthetic_assumption,False
req_000251,2026-07-07 04:49:42,C005,key_c005_2,10.48.180.183,DeepSeek-V4,DeepSeek,api,453,375,828,437,1217,200,,0.000994,synthetic_calibrated,synthetic_assumption,False
req_003105,2026-07-07 04:49:55,C003,key_c003_1,10.44.182.171,DeepSeek-V4,DeepSeek,app,727,312,1039,529,1447,500,INTERNAL_ERROR,0.001247,synthetic_calibrated,synthetic_assumption,False
req_009457,2026-07-07 04:50:07,C001,key_c001_3,10.183.20.178,Qwen3.6-35B-A3B,Qwen,api,313,159,472,540,1614,200,,0.000755,synthetic_calibrated,synthetic_assumption,False
req_009308,2026-07-07 04:50:30,C002,key_c002_1,10.160.251.124,DeepSeek-V4,DeepSeek,app,264,221,485,348,1145,200,,0.000582,synthetic_calibrated,synthetic_assumption,False
req_009578,2026-07-07 04:53:50,C004,key_c004_2,10.61.14.182,DeepSeek-V4,DeepSeek,web,147,321,468,572,1932,200,,0.000562,synthetic_calibrated,synthetic_assumption,False
req_005018,2026-07-07 04:55:08,C002,key_c002_2,10.247.217.19,DeepSeek-V4,DeepSeek,app,325,142,467,437,1305,400,BAD_REQUEST,0.00056,synthetic_calibrated,synthetic_assumption,False
req_007844,2026-07-07 04:55:24,C005,key_c005_1,10.110.65.217,DeepSeek-V4,DeepSeek,app,738,146,884,381,1505,200,,0.001061,synthetic_calibrated,synthetic_assumption,False
req_006954,2026-07-07 04:58:31,C008,key_c008_2,10.105.249.226,DeepSeek-V4,DeepSeek,api,110,278,388,460,1740,200,,0.000466,synthetic_calibrated,synthetic_assumption,False
req_001866,2026-07-07 04:59:14,C006,key_c006_3,10.246.220.235,DeepSeek-V4,DeepSeek,app,1093,155,1248,445,1300,200,,0.001498,synthetic_calibrated,synthetic_assumption,False
req_006166,2026-07-07 05:01:06,C009,key_c009_1,10.170.60.92,DeepSeek-V4,DeepSeek,api,414,447,861,632,1364,200,,0.001033,synthetic_calibrated,synthetic_assumption,False
req_009298,2026-07-07 05:02:08,C001,key_c001_3,10.33.216.186,DeepSeek-V4,DeepSeek,api,755,187,942,428,1616,200,,0.00113,synthetic_calibrated,synthetic_assumption,False
req_008917,2026-07-07 05:02:56,C005,key_c005_1,10.43.111.18,DeepSeek-V4,DeepSeek,api,211,52,263,402,1796,200,,0.000316,synthetic_calibrated,synthetic_assumption,False
req_000741,2026-07-07 05:04:40,C004,key_c004_2,10.21.215.52,DeepSeek-V4,DeepSeek,api,256,162,418,215,1051,200,,0.000502,synthetic_calibrated,synthetic_assumption,False
req_008470,2026-07-07 05:05:04,C009,key_c009_2,10.101.252.15,DeepSeek-V4,DeepSeek,api,318,716,1034,381,921,200,,0.001241,synthetic_calibrated,synthetic_assumption,False
req_006203,2026-07-07 05:05:34,C003,key_c003_3,10.117.215.206,DeepSeek-V4,DeepSeek,web,1178,188,1366,348,1492,200,,0.001639,synthetic_calibrated,synthetic_assumption,False
req_004425,2026-07-07 05:06:48,C009,key_c009_2,10.224.183.89,DeepSeek-V4,DeepSeek,web,342,227,569,520,1128,200,,0.000683,synthetic_calibrated,synthetic_assumption,False
req_008821,2026-07-07 05:07:54,C001,key_c001_3,10.202.146.74,DeepSeek-V4,DeepSeek,app,240,267,507,459,1859,200,,0.000608,synthetic_calibrated,synthetic_assumption,False
req_000494,2026-07-07 05:08:07,C001,key_c001_2,10.196.207.20,DeepSeek-V4,DeepSeek,web,925,101,1026,470,1574,200,,0.001231,synthetic_calibrated,synthetic_assumption,False
req_002409,2026-07-07 05:09:37,C005,key_c005_3,10.222.250.43,DeepSeek-V4,DeepSeek,api,338,149,487,430,1591,200,,0.000584,synthetic_calibrated,synthetic_assumption,False
req_009134,2026-07-07 05:10:13,C010,key_c010_2,10.241.188.32,DeepSeek-V4,DeepSeek,api,152,243,395,382,1463,200,,0.000474,synthetic_calibrated,synthetic_assumption,False
req_006091,2026-07-07 05:12:32,C009,key_c009_2,10.29.10.157,DeepSeek-V4,DeepSeek,api,322,318,640,495,1463,200,,0.000768,synthetic_calibrated,synthetic_assumption,False
req_003370,2026-07-07 05:12:53,C005,key_c005_1,10.153.177.153,DeepSeek-V4,DeepSeek,api,199,217,416,572,1880,200,,0.000499,synthetic_calibrated,synthetic_assumption,False
req_005645,2026-07-07 05:12:56,C001,key_c001_1,10.191.2.118,DeepSeek-V4,DeepSeek,app,536,150,686,514,1833,200,,0.000823,synthetic_calibrated,synthetic_assumption,False
req_007366,2026-07-07 05:13:26,C002,key_c002_3,10.235.44.200,DeepSeek-V4,DeepSeek,web,285,121,406,524,1381,200,,0.000487,synthetic_calibrated,synthetic_assumption,False
req_007703,2026-07-07 05:13:54,C005,key_c005_2,10.43.231.107,DeepSeek-V4,DeepSeek,app,647,184,831,410,1773,200,,0.000997,synthetic_calibrated,synthetic_assumption,False
req_000214,2026-07-07 05:15:49,C008,key_c008_2,10.178.213.240,Minimax-M2.5,MiniMax,api,97,282,379,663,1602,200,,0.00091,synthetic_calibrated,synthetic_assumption,False
req_006451,2026-07-07 05:16:03,C004,key_c004_1,10.220.180.141,DeepSeek-V4,DeepSeek,api,1255,173,1428,509,1656,200,,0.001714,synthetic_calibrated,synthetic_assumption,False
req_009982,2026-07-07 05:16:40,C007,key_c007_1,10.131.168.148,DeepSeek-V4,DeepSeek,app,361,339,700,653,2267,200,,0.00084,synthetic_calibrated,synthetic_assumption,False
req_003733,2026-07-07 05:16:44,C004,key_c004_1,10.88.181.7,DeepSeek-V4,DeepSeek,api,269,86,355,615,1679,200,,0.000426,synthetic_calibrated,synthetic_assumption,False
req_005445,2026-07-07 05:16:44,C002,key_c002_2,10.215.30.212,DeepSeek-V4,DeepSeek,api,645,286,931,517,1417,200,,0.001117,synthetic_calibrated,synthetic_assumption,False
req_008037,2026-07-07 05:17:20,C001,key_c001_1,10.27.193.233,DeepSeek-V4,DeepSeek,api,1100,204,1304,169,824,200,,0.001565,synthetic_calibrated,synthetic_assumption,False
req_001972,2026-07-07 05:17:34,C001,key_c001_1,10.230.171.140,DeepSeek-V4,DeepSeek,api,160,299,459,403,1220,200,,0.000551,synthetic_calibrated,synthetic_assumption,False
req_007814,2026-07-07 05:17:35,C003,key_c003_3,10.225.226.168,DeepSeek-V4,DeepSeek,web,330,59,389,563,1727,200,,0.000467,synthetic_calibrated,synthetic_assumption,False
req_006709,2026-07-07 05:17:42,C009,key_c009_3,10.158.18.224,DeepSeek-V4,DeepSeek,app,1231,215,1446,515,1263,200,,0.001735,synthetic_calibrated,synthetic_assumption,False
req_003139,2026-07-07 05:18:14,C004,key_c004_2,10.20.19.183,DeepSeek-V4,DeepSeek,web,281,133,414,419,916,200,,0.000497,synthetic_calibrated,synthetic_assumption,False
req_009653,2026-07-07 05:21:55,C004,key_c004_3,10.41.253.204,DeepSeek-V4,DeepSeek,web,216,487,703,336,1492,200,,0.000844,synthetic_calibrated,synthetic_assumption,False
req_003771,2026-07-07 05:22:20,C005,key_c005_1,10.22.66.60,DeepSeek-V4,DeepSeek,api,83,91,174,273,1698,200,,0.000209,synthetic_calibrated,synthetic_assumption,False
req_000394,2026-07-07 05:22:33,C002,key_c002_1,10.158.24.55,DeepSeek-V4,DeepSeek,api,304,432,736,275,1672,200,,0.000883,synthetic_calibrated,synthetic_assumption,False
req_005252,2026-07-07 05:22:57,C007,key_c007_2,10.193.222.253,DeepSeek-V4,DeepSeek,api,565,76,641,732,2101,200,,0.000769,synthetic_calibrated,synthetic_assumption,False
req_003171,2026-07-07 05:23:06,C010,key_c010_3,10.179.160.31,DeepSeek-V4,DeepSeek,api,491,161,652,375,1415,200,,0.000782,synthetic_calibrated,synthetic_assumption,False
req_009937,2026-07-07 05:23:26,C002,key_c002_3,10.127.228.20,Minimax-M2.5,MiniMax,app,835,126,961,411,1363,200,,0.002306,synthetic_calibrated,synthetic_assumption,False
req_003998,2026-07-07 05:26:38,C009,key_c009_2,10.195.152.49,DeepSeek-V4,DeepSeek,api,321,337,658,226,1701,200,,0.00079,synthetic_calibrated,synthetic_assumption,False
req_004297,2026-07-07 05:26:43,C006,key_c006_2,10.212.69.247,Minimax-M2.5,MiniMax,app,387,97,484,527,1750,500,INTERNAL_ERROR,0.001162,synthetic_calibrated,synthetic_assumption,False
req_004154,2026-07-07 05:26:56,C004,key_c004_1,10.214.141.153,DeepSeek-V4,DeepSeek,web,248,236,484,307,1241,200,,0.000581,synthetic_calibrated,synthetic_assumption,False
req_005172,2026-07-07 05:27:16,C001,key_c001_2,10.161.28.53,Minimax-M2.5,MiniMax,app,336,683,1019,334,1230,200,,0.002446,synthetic_calibrated,synthetic_assumption,False
req_004444,2026-07-07 05:28:40,C001,key_c001_1,10.7.111.71,DeepSeek-V4,DeepSeek,api,280,136,416,655,1897,200,,0.000499,synthetic_calibrated,synthetic_assumption,False
req_002511,2026-07-07 05:29:50,C004,key_c004_1,10.6.119.140,DeepSeek-V4,DeepSeek,api,222,162,384,442,1695,200,,0.000461,synthetic_calibrated,synthetic_assumption,False
req_001225,2026-07-07 05:31:13,C002,key_c002_3,10.77.204.225,DeepSeek-V4,DeepSeek,app,656,64,720,630,1267,200,,0.000864,synthetic_calibrated,synthetic_assumption,False
req_001445,2026-07-07 05:31:38,C001,key_c001_1,10.79.69.151,DeepSeek-V4,DeepSeek,web,498,139,637,550,1398,200,,0.000764,synthetic_calibrated,synthetic_assumption,False
req_004586,2026-07-07 05:31:46,C002,key_c002_2,10.219.236.44,Minimax-M2.5,MiniMax,api,352,283,635,334,1818,200,,0.001524,synthetic_calibrated,synthetic_assumption,False
req_005221,2026-07-07 05:32:19,C005,key_c005_1,10.49.88.240,DeepSeek-V4,DeepSeek,web,257,131,388,359,1405,200,,0.000466,synthetic_calibrated,synthetic_assumption,True
req_006558,2026-07-07 05:34:48,C008,key_c008_3,10.86.178.132,DeepSeek-V4,DeepSeek,api,738,86,824,508,1745,200,,0.000989,synthetic_calibrated,synthetic_assumption,False
req_001786,2026-07-07 05:37:35,C002,key_c002_2,10.86.178.178,DeepSeek-V4,DeepSeek,app,207,302,509,475,1624,200,,0.000611,synthetic_calibrated,synthetic_assumption,False
req_005877,2026-07-07 05:37:45,C006,key_c006_3,10.206.212.50,DeepSeek-V4,DeepSeek,web,386,118,504,430,819,200,,0.000605,synthetic_calibrated,synthetic_assumption,False
req_009677,2026-07-07 05:38:37,C005,key_c005_1,10.27.106.129,DeepSeek-V4,DeepSeek,api,1210,81,1291,361,1921,200,,0.001549,synthetic_calibrated,synthetic_assumption,False
req_009727,2026-07-07 05:39:40,C002,key_c002_1,10.205.128.176,DeepSeek-V4,DeepSeek,api,102,157,259,354,1688,200,,0.000311,synthetic_calibrated,synthetic_assumption,False
req_000279,2026-07-07 05:40:43,C001,key_c001_1,10.31.254.54,DeepSeek-V4,DeepSeek,app,375,352,727,558,1482,200,,0.000872,synthetic_calibrated,synthetic_assumption,False
req_005023,2026-07-07 05:43:00,C001,key_c001_1,10.47.232.144,Minimax-M2.5,MiniMax,api,442,312,754,469,1204,200,,0.00181,synthetic_calibrated,synthetic_assumption,False
req_007948,2026-07-07 05:44:54,C009,key_c009_1,10.223.12.77,DeepSeek-V4,DeepSeek,web,402,83,485,513,1607,200,,0.000582,synthetic_calibrated,synthetic_assumption,False
req_007452,2026-07-07 05:45:44,C001,key_c001_2,10.65.149.8,DeepSeek-V4,DeepSeek,web,465,105,570,529,1208,200,,0.000684,synthetic_calibrated,synthetic_assumption,False
req_008066,2026-07-07 05:48:46,C002,key_c002_2,10.127.207.70,DeepSeek-V4,DeepSeek,web,236,140,376,413,1522,200,,0.000451,synthetic_calibrated,synthetic_assumption,False
req_003207,2026-07-07 05:49:01,C005,key_c005_2,10.210.44.15,DeepSeek-V4,DeepSeek,api,498,104,602,440,1071,503,SERVICE_UNAVAILABLE,0.000722,synthetic_calibrated,synthetic_assumption,False
req_006344,2026-07-07 05:54:39,C002,key_c002_1,10.24.43.205,DeepSeek-V4,DeepSeek,web,188,289,477,651,1515,200,,0.000572,synthetic_calibrated,synthetic_assumption,False
req_009733,2026-07-07 05:54:42,C006,key_c006_2,10.84.244.242,DeepSeek-V4,DeepSeek,api,1617,177,1794,578,1120,200,,0.002153,synthetic_calibrated,synthetic_assumption,False
req_004755,2026-07-07 05:55:52,C001,key_c001_2,10.56.242.120,DeepSeek-V4,DeepSeek,app,354,89,443,705,1391,200,,0.000532,synthetic_calibrated,synthetic_assumption,False
req_007902,2026-07-07 05:57:10,C001,key_c001_1,10.200.230.37,DeepSeek-V4,DeepSeek,api,418,88,506,529,1161,200,,0.000607,synthetic_calibrated,synthetic_assumption,False
req_004519,2026-07-07 05:57:31,C003,key_c003_2,10.232.20.88,Minimax-M2.5,MiniMax,api,192,203,395,472,1448,200,,0.000948,synthetic_calibrated,synthetic_assumption,False
req_008456,2026-07-07 05:58:05,C007,key_c007_2,10.239.58.130,Qwen3.6-35B-A3B,Qwen,app,299,405,704,402,1634,200,,0.001126,synthetic_calibrated,synthetic_assumption,False
req_004111,2026-07-07 05:58:23,C005,key_c005_1,10.70.67.85,DeepSeek-V4,DeepSeek,api,435,181,616,408,1516,200,,0.000739,synthetic_calibrated,synthetic_assumption,False
req_000365,2026-07-07 06:00:01,C007,key_c007_1,10.245.81.151,DeepSeek-V4,DeepSeek,api,291,255,546,583,1143,400,BAD_REQUEST,0.000655,synthetic_calibrated,synthetic_assumption,False
req_001408,2026-07-07 06:01:39,C002,key_c002_1,10.55.141.100,DeepSeek-V4,DeepSeek,api,482,85,567,570,1208,200,,0.00068,synthetic_calibrated,synthetic_assumption,False
req_009154,2026-07-07 06:02:13,C008,key_c008_3,10.174.78.28,DeepSeek-V4,DeepSeek,api,991,139,1130,615,1478,200,,0.001356,synthetic_calibrated,synthetic_assumption,False
req_002943,2026-07-07 06:02:18,C004,key_c004_1,10.195.135.149,DeepSeek-V4,DeepSeek,api,295,47,342,656,1262,200,,0.00041,synthetic_calibrated,synthetic_assumption,False
req_001545,2026-07-07 06:02:26,C008,key_c008_2,10.102.162.249,DeepSeek-V4,DeepSeek,web,195,119,314,320,835,200,,0.000377,synthetic_calibrated,synthetic_assumption,False
req_005671,2026-07-07 06:02:28,C007,key_c007_2,10.44.27.225,DeepSeek-V4,DeepSeek,web,140,178,318,443,2013,200,,0.000382,synthetic_calibrated,synthetic_assumption,False
req_000047,2026-07-07 06:04:46,C005,key_c005_2,10.61.13.112,DeepSeek-V4,DeepSeek,api,596,197,793,586,1751,200,,0.000952,synthetic_calibrated,synthetic_assumption,False
req_002277,2026-07-07 06:05:50,C007,key_c007_3,10.21.19.10,DeepSeek-V4,DeepSeek,app,673,124,797,645,1427,200,,0.000956,synthetic_calibrated,synthetic_assumption,False
req_003574,2026-07-07 06:06:25,C005,key_c005_1,10.93.246.14,DeepSeek-V4,DeepSeek,api,677,154,831,504,1131,200,,0.000997,synthetic_calibrated,synthetic_assumption,False
req_002759,2026-07-07 06:07:14,C003,key_c003_3,10.190.158.236,DeepSeek-V4,DeepSeek,app,499,84,583,680,2029,200,,0.0007,synthetic_calibrated,synthetic_assumption,False
req_008062,2026-07-07 06:08:15,C003,key_c003_1,10.11.182.11,DeepSeek-V4,DeepSeek,api,105,144,249,368,1484,200,,0.000299,synthetic_calibrated,synthetic_assumption,False
req_002643,2026-07-07 06:08:35,C007,key_c007_1,10.138.201.5,DeepSeek-V4,DeepSeek,api,458,112,570,415,1087,200,,0.000684,synthetic_calibrated,synthetic_assumption,False
req_001367,2026-07-07 06:09:43,C001,key_c001_2,10.131.31.239,DeepSeek-V4,DeepSeek,api,390,287,677,199,1566,200,,0.000812,synthetic_calibrated,synthetic_assumption,False
req_006962,2026-07-07 06:15:03,C010,key_c010_2,10.153.232.222,DeepSeek-V4,DeepSeek,web,341,422,763,706,1730,500,INTERNAL_ERROR,0.000916,synthetic_calibrated,synthetic_assumption,False
req_003581,2026-07-07 06:18:02,C001,key_c001_1,10.56.244.211,DeepSeek-V4,DeepSeek,app,613,119,732,462,1768,200,,0.000878,synthetic_calibrated,synthetic_assumption,False
req_008340,2026-07-07 06:18:52,C006,key_c006_3,10.77.131.192,DeepSeek-V4,DeepSeek,api,124,115,239,349,1352,200,,0.000287,synthetic_calibrated,synthetic_assumption,False
req_000346,2026-07-07 06:21:01,C004,key_c004_2,10.55.42.229,DeepSeek-V4,DeepSeek,app,414,120,534,561,1170,200,,0.000641,synthetic_calibrated,synthetic_assumption,False
req_006489,2026-07-07 06:22:18,C001,key_c001_2,10.243.225.74,DeepSeek-V4,DeepSeek,api,370,355,725,487,1470,200,,0.00087,synthetic_calibrated,synthetic_assumption,False
req_008516,2026-07-07 06:22:45,C003,key_c003_1,10.144.182.229,DeepSeek-V4,DeepSeek,api,333,179,512,257,1588,200,,0.000614,synthetic_calibrated,synthetic_assumption,False
req_006317,2026-07-07 06:24:36,C009,key_c009_3,10.192.223.118,DeepSeek-V4,DeepSeek,api,448,61,509,491,1456,200,,0.000611,synthetic_calibrated,synthetic_assumption,False
req_006417,2026-07-07 06:25:30,C001,key_c001_1,10.86.141.181,DeepSeek-V4,DeepSeek,api,608,121,729,499,1779,200,,0.000875,synthetic_calibrated,synthetic_assumption,False
req_002599,2026-07-07 06:29:29,C006,key_c006_2,10.230.46.144,DeepSeek-V4,DeepSeek,api,531,81,612,310,1333,200,,0.000734,synthetic_calibrated,synthetic_assumption,False
req_006462,2026-07-07 06:29:36,C008,key_c008_2,10.222.26.58,DeepSeek-V4,DeepSeek,api,484,169,653,548,1470,200,,0.000784,synthetic_calibrated,synthetic_assumption,False
req_008147,2026-07-07 06:33:32,C009,key_c009_2,10.154.89.216,DeepSeek-V4,DeepSeek,web,707,140,847,673,1178,200,,0.001016,synthetic_calibrated,synthetic_assumption,False
req_000013,2026-07-07 06:33:42,C001,key_c001_3,10.168.239.127,DeepSeek-V4,DeepSeek,api,695,192,887,787,2322,200,,0.001064,synthetic_calibrated,synthetic_assumption,False
req_005359,2026-07-07 06:35:42,C003,key_c003_3,10.187.190.141,DeepSeek-V4,DeepSeek,api,106,231,337,553,1721,200,,0.000404,synthetic_calibrated,synthetic_assumption,False
req_003046,2026-07-07 06:37:22,C004,key_c004_2,10.235.151.94,DeepSeek-V4,DeepSeek,app,288,455,743,481,1016,200,,0.000892,synthetic_calibrated,synthetic_assumption,False
req_008619,2026-07-07 06:39:12,C007,key_c007_1,10.63.128.132,DeepSeek-V4,DeepSeek,api,379,352,731,537,1236,200,,0.000877,synthetic_calibrated,synthetic_assumption,False
req_007036,2026-07-07 06:41:22,C002,key_c002_1,10.212.178.175,DeepSeek-V4,DeepSeek,app,196,146,342,400,1009,200,,0.00041,synthetic_calibrated,synthetic_assumption,False
req_000863,2026-07-07 06:43:51,C001,key_c001_1,10.154.248.3,DeepSeek-V4,DeepSeek,api,834,127,961,638,1808,200,,0.001153,synthetic_calibrated,synthetic_assumption,False
req_007581,2026-07-07 06:43:54,C008,key_c008_1,10.42.245.72,DeepSeek-V4,DeepSeek,app,94,278,372,570,1652,200,,0.000446,synthetic_calibrated,synthetic_assumption,False
req_004344,2026-07-07 06:45:32,C007,key_c007_1,10.228.114.190,DeepSeek-V4,DeepSeek,app,848,192,1040,482,1581,200,,0.001248,synthetic_calibrated,synthetic_assumption,False
req_007139,2026-07-07 06:47:22,C004,key_c004_2,10.40.161.78,DeepSeek-V4,DeepSeek,api,1402,157,1559,578,1647,200,,0.001871,synthetic_calibrated,synthetic_assumption,False
req_008016,2026-07-07 06:47:37,C004,key_c004_2,10.230.45.146,DeepSeek-V4,DeepSeek,app,845,344,1189,479,1695,200,,0.001427,synthetic_calibrated,synthetic_assumption,False
req_000894,2026-07-07 06:48:22,C005,key_c005_1,10.197.17.74,DeepSeek-V4,DeepSeek,api,277,143,420,386,1508,200,,0.000504,synthetic_calibrated,synthetic_assumption,False
req_003406,2026-07-07 06:48:49,C001,key_c001_2,10.226.143.86,DeepSeek-V4,DeepSeek,api,471,204,675,333,1305,429,RATE_LIMIT,0.00081,synthetic_calibrated,synthetic_assumption,False
req_005777,2026-07-07 06:50:13,C006,key_c006_3,10.147.180.193,DeepSeek-V4,DeepSeek,api,131,293,424,585,1255,200,,0.000509,synthetic_calibrated,synthetic_assumption,False
req_007587,2026-07-07 06:50:15,C007,key_c007_1,10.241.254.175,DeepSeek-V4,DeepSeek,app,292,123,415,499,1967,200,,0.000498,synthetic_calibrated,synthetic_assumption,False
req_008297,2026-07-07 06:50:31,C007,key_c007_3,10.8.227.40,Minimax-M2.5,MiniMax,api,940,269,1209,509,976,200,,0.002902,synthetic_calibrated,synthetic_assumption,False
req_005409,2026-07-07 06:51:09,C005,key_c005_2,10.253.192.35,DeepSeek-V4,DeepSeek,api,376,222,598,518,1617,200,,0.000718,synthetic_calibrated,synthetic_assumption,False
req_001584,2026-07-07 06:51:52,C003,key_c003_3,10.230.192.49,DeepSeek-V4,DeepSeek,api,302,376,678,359,1315,200,,0.000814,synthetic_calibrated,synthetic_assumption,False
